"ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hugo_symbol"
"ENSG00000242588.8",8113.75997762328,1.1922146395838,0.212059726843253,5.62207005229729,1.88682717840103e-08,1.32184155352297e-07,"ENSG00000242588"
"ENSG00000243008.4",57.5973032783315,-1.22064237602415,0.496878411219939,-2.45662187863471,0.0140250219239906,0.0301783744394507,"ENSG00000243008"
"ENSG00000243089.3",37.092399552425,7.70874716674575,0.931445731722503,8.27610981961356,1.27264633492331e-16,2.73717392343787e-15,"ENSG00000243089"
"ENSG00000243107.1",14.4743274203,1.43947236560497,0.541631732826072,2.65765884523463,0.00786854999855534,0.0182217023920694,"ENSG00000243107"
"ENSG00000243302.3",280.502044273056,9.57832458595227,1.90332456089915,5.03241789798971,4.84332050561098e-07,2.69495213726758e-06,"ENSG00000243302"
"ENSG00000243491.2",49.5512937302186,-5.65371824621171,0.775900977436281,-7.28664921249697,3.17758832112322e-13,4.48409881470982e-12,"ENSG00000243491"
"ENSG00000243655.2",107.626013116663,1.22665442086988,0.294133887041976,4.17039475867947,3.04072454410826e-05,0.000122693079633129,"ENSG00000243655"
"ENSG00000243960.1",32.2698817925564,-3.89116761114578,0.958829748558965,-4.05824664597011,4.944253380766e-05,0.000192058039706107,"ENSG00000243960"
"ENSG00000243969.2",18.6337680379798,4.14734611339291,0.801418612679237,5.17500598036754,2.27903680965914e-07,1.33704624149698e-06,"ENSG00000243969"
"ENSG00000244480.1",153.215515548416,-1.00964694010498,0.19719743599816,-5.11998005955005,3.05567964773451e-07,1.75308494741506e-06,"ENSG00000244480"
"ENSG00000244675.2",28.2643970266665,1.51113100644006,0.550173152035848,2.74664621646532,0.00602080418075632,0.014446629623443,"ENSG00000244675"
"ENSG00000245482.2",13.9936307179626,2.63004366816199,1.03710395685318,2.53594989275924,0.011214277873972,0.0248730305064349,"ENSG00000245482"
"ENSG00000245748.2",905.585942667326,-3.11337363257831,0.687227410282958,-4.53033971869139,5.88889169668067e-06,2.71442537118645e-05,"ENSG00000245748"
"ENSG00000246250.4",37.8052153134067,1.86149276064975,0.663716266190241,2.8046514082513,0.00503710237071819,0.0123316404698773,"ENSG00000246250"
"ENSG00000246477.3",47.8319721053955,1.68012156190658,0.429876804910996,3.9083791977435,9.29173877484276e-05,0.000340404261346805,"ENSG00000246477"
"ENSG00000247130.3",51.3573647879226,2.32050355372866,0.861798555596617,2.69262873401104,0.00708911616551234,0.0166153137138538,"ENSG00000247130"
"ENSG00000247134.9",118.663444190098,-3.07101243177262,0.327558990535508,-9.37544845510727,6.88823159890287e-21,2.43589126720102e-19,"ENSG00000247134"
"ENSG00000247193.5",73.3619813626128,2.29234741959528,0.42010199270717,5.4566449562003,4.85215185259914e-08,3.18230614150626e-07,"ENSG00000247193"
"ENSG00000248015.7",153.496018629336,-1.88331145929248,0.345217006040291,-5.45544230539057,4.88510916640481e-08,3.20303260378115e-07,"ENSG00000248015"
"ENSG00000248223.2",26.9209658823066,3.02203106280378,0.634944337494916,4.7595212435893,1.94052701298073e-06,9.73021574158368e-06,"ENSG00000248223"
"ENSG00000248373.8",27.545375329408,-2.37439159772038,0.64633788325555,-3.67360734877672,0.000239150137929693,0.000803981199010687,"ENSG00000248373"
"ENSG00000248468.3",31.6446601715208,-2.26180534909745,0.5133307469108,-4.40613651667835,1.05230656904609e-05,4.63277526029846e-05,"ENSG00000248468"
"ENSG00000248734.2",66.8740332766082,1.29659267701377,0.321158339492272,4.03723807721632,5.4084175409229e-05,0.000208580136098539,"ENSG00000248734"
"ENSG00000248751.6",18.5673559674951,2.90037926559165,0.684805547203418,4.23533261001769,2.28213652785982e-05,9.44708600858539e-05,"ENSG00000248751"
"ENSG00000248769.1",201.347163832428,-3.75664012484937,0.594697463501293,-6.31689279912526,2.6687456730222e-10,2.51921491506492e-09,"ENSG00000248769"
"ENSG00000248774.2",45.5767705753824,-1.39966799927673,0.533620697245806,-2.62296422627698,0.00871684247224997,0.0199380690455363,"ENSG00000248774"
"ENSG00000248791.1",20.0705148264414,-2.61743298884852,0.597766413547864,-4.37868861402488,1.19395582282254e-05,5.19829320023142e-05,"ENSG00000248791"
"ENSG00000248802.2",21.9136083015413,1.40592577966417,0.594649975278131,2.36429132786323,0.0180646008847937,0.0378070631409482,"ENSG00000248802"
"ENSG00000248994.3",161.974258923979,1.05200775328405,0.364297900108919,2.88776782125156,0.00387986146543037,0.00978013068768024,"ENSG00000248994"
"ENSG00000249207.3",45.4721681013088,1.28066897645556,0.407042254695439,3.14628017529482,0.00165361515028616,0.00459787099250842,"ENSG00000249207"
"ENSG00000249456.1",46.0153517242781,1.80157387633897,0.730890113537728,2.46490387948854,0.0137050011254631,0.0295678269078652,"ENSG00000249456"
"ENSG00000249602.1",35.2408497915662,-3.08586222254218,0.473444101700229,-6.51790192645816,7.1297580748849e-11,7.33359841671255e-10,"ENSG00000249602"
"ENSG00000249609.2",12.1918664817745,1.48875074915558,0.559459031104356,2.66105410116775,0.00778964397566832,0.0180655234157057,"ENSG00000249609"
"ENSG00000249771.3",23.9398276215571,-1.73099164328911,0.749628870453258,-2.3091315069582,0.0209362848790357,0.0430472308355747,"ENSG00000249771"
"ENSG00000250138.5",1380.13016980869,-3.7504376210736,0.530619136036271,-7.06804064604493,1.57136527856598e-12,2.00769519402509e-11,"ENSG00000250138"
"ENSG00000250264.1",622.523621227977,2.01274308331041,0.394050979865625,5.10782407899803,3.25889844977699e-07,1.86379343472971e-06,"ENSG00000250264"
"ENSG00000250362.2",157.297095266348,4.07873797040253,0.505858423063718,8.06300297561473,7.44427110871779e-16,1.4470414160918e-14,"ENSG00000250362"
"ENSG00000250397.2",204.034809912182,-1.86588217443243,0.372273728469452,-5.01212422940433,5.38324296990297e-07,2.96605394124934e-06,"ENSG00000250397"
"ENSG00000250497.1",47.3304055926291,1.32708820727481,0.33723049196112,3.93525567500525,8.31081737480336e-05,0.000308048910597815,"ENSG00000250497"
"ENSG00000250509.3",24.1213416585491,3.96337964302348,0.666509337567207,5.94647279434977,2.73982046488966e-09,2.18566103032726e-08,"ENSG00000250509"
"ENSG00000250685.7",56.384471010328,-1.21651361657045,0.537829338478401,-2.26189523243962,0.0237038770069647,0.0479986756458173,"ENSG00000250685"
"ENSG00000250751.2",50.1943074090722,1.68617136349763,0.324371904171634,5.1982657616531,2.01156397628997e-07,1.19285844725454e-06,"ENSG00000250751"
"ENSG00000251194.2",55.1113604717931,1.6516864087562,0.361106826932085,4.57395508910398,4.78602471966771e-06,2.24236404952994e-05,"ENSG00000251194"
"ENSG00000251211.1",47.8739727439382,-1.05999837883483,0.428162691033136,-2.47569066860334,0.0132978735835598,0.0288262874077955,"ENSG00000251211"
"ENSG00000251259.2",127.038461805991,-2.15486716555897,0.321282974556008,-6.70706926981378,1.98572016681275e-11,2.19945958683003e-10,"ENSG00000251259"
"ENSG00000251414.1",29.8090071263435,2.1248098552559,0.615634857151198,3.45141252249473,0.00055766049865466,0.00173029944955371,"ENSG00000251414"
