"SYMBOL"
"MIR3659"
"LINC02786"
"LOC105378654"
"LINC01343"
"LINC01685"
"RRAGC"
"LOC105378662"
"MYCBP"
"RRAGC-DT"
"GJA9"
"GJA9-MYCBP"
"RHBDL2"
"AKIRIN1"
"NDUFS5"
"MACF1"
"BMP8A"
"OXCT2P1"
"PPIEL"
"PABPC4"
"PABPC4-AS1"
"SNORA55"
"HEYL"
"NT5C1A"
"HPCAL4"
"PPIE"
"OXCT2"
"BMP8B-AS1"
"BMP8B"
"LOC101929536"
"TRIT1"
"MYCL-AS1"
"MYCL"
"MFSD2A"
"CAP1"
"PPT1"
"RLF"
"TMCO2"
"ZMPSTE24"
"COL9A2"
"SMAP2"
"ZFP69B"
"ZFP69"
"EXO5-DT"
"EXO5"
"ZNF684"
"LOC105378675"
"RIMS3"
"NFYC"
"MIR30E"
"MIR30C1"
"KCNQ4"
"CITED4"
"LOC124904157"
"CTPS1"
"SLFNL1-AS1"
"SLFNL1"
"SCMH1"
"SCMH1-DT"
"LOC124904158"
"FOXO6"
"FOXO6-AS1"
"EDN2"
"HIVEP3"
"LOC124904161"
"GUCA2B"
"GUCA2A"
"FOXJ3"
"RIMKLA"
"ZMYND12"
"PPCS"
"CCDC30"
"PPIH"
"LOC124904162"
"YBX1"
"CLDN19"
"P3H1"
"C1orf50"
"TMEM269"
"SVBP"
"ERMAP"
"LOC124904163"
"ZNF691"
"SLC2A1"
"SLC2A1-DT"
"CFAP144"
"EBNA1BP2"
"MIR6733"
"CFAP57"
"LOC105378685"
"TMEM125"
"C1orf210"
"TIE1"
"MPL"
"CDC20-DT"
"CDC20"
"MIR6734"
"ELOVL1"
"MED8-AS1"
"MED8"
"SZT2"
"MIR6735"
"SZT2-AS1"
"HYI"
"PTPRF"
"KDM4A"
"KDM4A-AS1"
"ST3GAL3"
"ST3GAL3-AS1"
"MIR6079"
"ARTN"
"LINC02918"
"LOC101929609"
"IPO13"
"DPH2"
"ATP6V0B"
"LOC124904167"
"B4GALT2"
"CCDC24"
"SLC6A9"
"LOC107984948"
"KLF17"
"KLF18"
"DMAP1"
"ERI3-IT1"
"ERI3"
"RNF220"
"MIR5584"
"TMEM53"
"ARMH1"
"RNU5F-1"
"RNU5D-1"
"KIF2C"
"RPS8"
"SNORD55"
"SNORD46"
"SNORD38A"
"SNORD38B"
"BEST4"
"PLK3"
"DYNLT4"
"BTBD19"
"PTCH2"
"EIF2B3"
"HECTD3"
"UROD"
"ZSWIM5"
"LINC01144"
"HPDL"
"MUTYH"
"TOE1"
"TESK2"
"CCDC163"
"MMACHC"
"PRDX1"
"AKR1A1"
"NASP"
"CCDC17"
"GPBP1L1"
"RPS15AP10"
"TMEM69"
"IPP"
"MAST2"
"PIK3R3"
"LOC101929626"
"TSPAN1"
"P3R3URF"
"P3R3URF-PIK3R3"
"POMGNT1"
"LURAP1"
"RAD54L"
"LRRC41"
"UQCRH"
"NSUN4"
"FAAH"
"FAAHP1"
"LINC01398"
"DMBX1"
"TMEM275"
"MKNK1-AS1"
"KNCN"
"MKNK1"
"MOB3C"
"ATPAF1"
"TEX38"
"EFCAB14-AS1"
"EFCAB14"
"LOC105378699"
"CYP4B1"
"CYP4Z2P"
"CYP4A11"
"CYP4X1"
"CYP4Z1"
"CYP4A22"
"LINC00853"
"LOC105378701"
"PDZK1IP1"
"TAL1"
"STIL"
"CMPK1"
"LINC01389"
"FOXE3"
"FOXD2-AS1"
"FOXD2"
"LINC01738"
"TRABD2B"
"LINC02794"
"SKINT1L"
"SLC5A9"
"SPATA6"
"BEND5"
"LOC105378706"
"AGBL4"
"AGBL4-AS1"
"AGBL4-IT1"
"ELAVL4"
"ELAVL4-AS1"
"LOC105378711"
"LINC02808"
"DMRTA2"
"LOC105378714"
"FAF1-AS1"
"FAF1"
"CDKN2C"
"LOC124904176"
"MIR4421"
"MIR6500"
"C1orf185"
"LINC01562"
"RNF11"
"TTC39A"
"TTC39A-AS1"
"EPS15"
"EPS15-AS1"
"OSBPL9"
"CALR4P"
"LOC124900447"
"NRDC"
"MIR761"
"RAB3B"
"TXNDC12"
"KTI12"
"TXNDC12-AS1"
"BTF3L4"
"ZFYVE9"
"CC2D1B"
"ORC1"
"PRPF38A"
"TUT4"
"GPX7"
"SHISAL2A"
"COA7"
"ZYG11B"
"ZYG11A"
"ECHDC2"
"SCP2"
"PODN"
"SLC1A7"
"LOC105379783"
"CPT2"
"CZIB"
"MAGOH"
"MAGOH-DT"
"LRP8"
"LRP8-DT"
"LINC02812"
"SLC25A3P1"
"DMRTB1"
"GLIS1"
"LOC124900439"
"NDC1"
"YIPF1"
"DIO1"
"IFT25"
"LRRC42"
"LDLRAD1"
"TMEM59"
"TCEANC2"
"MIR4781"
"CDCP2"
"MRPL37"
"CYB5RL"
"SSBP3"
"SSBP3-AS1"
"LOC105378735"
"LINC02784"
"ACOT11"
"FAM151A"
"MROH7-TTC4"
"MROH7"
"TTC4"
"PARS2"
"TTC22"
"LOC124904182"
"CIMAP2"
"DHCR24"
"LOC105378736"
"TMEM61"
"BSND"
"PCSK9"
"USP24"
"MIR4422HG"
"MIR4422"
"LOC105378737"
"LINC01755"
"LINC01753"
"LOC124904187"
"LOC124904188"
"LOC124904186"
"LINC01767"
"LOC124904185"
"PLPP3"
"LOC101929935"
"PRKAA2"
"FYB2"
"C8A"
"C8B"
"LOC112267900"
"DAB1"
"DAB1-AS1"
"OMA1"
"TACSTD2"
"MYSM1"
"LOC112268263"
"LOC105378751"
"JUN"
"JUN-DT"
"LOC101926907"
"LINC02777"
"LINC01358"
"HSD52"
"FGGY-DT"
"FGGY"
"MIR4711"
"LOC105378758"
"HOOK1"
"CYP2J2"
"C1orf87"
"LOC107984963"
"LINC01748"
"LOC101926964"
"NFIA"
"NFIA-AS2"
"LOC105378764"
"NFIA-AS1"
"MGC34796"
"TM2D1"
"PATJ"
"MIR3116-1"
"MIR3116-2"
"L1TD1"
"KANK4"
"USP1"
"DOCK7"
"ANGPTL3"
"ATG4C"
"LINC01739"
"LINC00466"
"FOXD3-AS1"
"FOXD3"
"MIR6068"
"ALG6"
"ITGB3BP"
"LOC102724319"
"EFCAB7"
"DLEU2L"
"PGM1"
"ROR1"
"ROR1-AS1"
"UBE2U"
"LOC124904732"
"CACHD1"
"MIR4794"
"RAVER2"
"JAK1"
"LINC01359"
"MIR3671"
"MIR101-1"
"AK4"
"DNAJC6"
"LOC102724416"
"LOC112268227"
"LEPROT"
"LEPR"
"PDE4B"
"PDE4B-AS1"
"SGIP1"
"MIR3117"
"DYNLT5"
"INSL5"
"DNAI4"
"MIER1"
"SLC35D1"
"LOC124900434"
"C1orf141"
"IL23R"
"IL12RB2"
"SERBP1"
"LINC01702"
"GADD45A"
"GNG12-AS1"
"GNG12"
"LOC124900403"
"DIRAS3"
"WLS"
"MIR1262"
"RPE65"
"DEPDC1"
"DEPDC1-AS1"
"LOC105378787"
"LINC01707"
"LINC02791"
"LINC01758"
"LOC105378789"
"LRRC7"
"PIN1P1"
"LRRC7-AS1"
"LRRC40"
"SRSF11"
"ANKRD13C"
"ANKRD13C-DT"
"LINC03102"
"CTH"
"LINC01788"
"PTGER3"
"ZRANB2-AS1"
"ZRANB2"
"MIR186"
"ZRANB2-DT"
"NEGR1"
"NEGR1-IT1"
"LOC105378797"
"LOC105378798"
"LINC02796"
"LINC02797"
"LINC01360"
"LINC02238"
"LRRIQ3"
"FPGT-TNNI3K"
"FPGT"
"TNNI3K"
"LRRC53"
"ERICH3-AS1"
"ERICH3"
"CRYZ"
"TYW3"
"LHX8"
"SLC44A5"
"ACADM"
"DLSTP1"
"RABGGTB"
"SNORD45C"
"SNORD45A"
"SNORD45B"
"MSH4"
"LOC101927342"
"ASB17"
"LOC124904200"
"ST6GALNAC3"
"LINC02567"
"ST6GALNAC5"
"MIR7156"
"PIGK"
"LOC105378808"
"AK5"
"LOC124904202"
"ZZZ3"
"USP33"
"MIGA1"
"NEXN"
"NEXN-AS1"
"FUBP1"
"DNAJB4"
"GIPC2"
"MGC27382"
"PTGFR"
"IFI44L"
"IFI44"
"ADGRL4"
"LOC105378811"
"LINC02792"
"LINC01781"
"ADGRL2"
"LOC101927434"
"LOC124904204"
"LINC01362"
"LINC01361"
"LINC01712"
"LINC01725"
"LOC101927560"
"TTLL7"
"TTLL7-IT1"
"PRKACB"
"LOC124904808"
"SAMD13"
"UOX"
"DNASE2B"
"RPF1"
"GNG5"
"SPATA1"
"LOC105378819"
"LINC01461"
"LINC01555"
"SSX2IP"
"LPAR3"
"MCOLN2"
"DNAI3"
"MCOLN3"
"MIR4423"
"SYDE2"
"C1orf52"
"BCL10"
"BCL10-AS1"
"DDAH1"
"LOC124904208"
"CCN1"
"LOC124900422"
"ZNHIT6"
"COL24A1"
"LINC02795"
"LOC124904209"
"ODF2L"
"MIR7856"
"CLCA2"
"CLCA1"
"CLCA4"
"CLCA3P"
"CLCA4-AS1"
"SH3GLB1"
"LOC105378831"
"SELENOF"
"HS2ST1"
"LINC01140"
"LINC02801"
"LMO4"
"LINC01364"
"LINC01773"
"LOC107985518"
"LOC105378839"
"PKN2-AS1"
"PKN2"
"GTF2B"
"KYAT3"
"RBMXL1"
"GBP3"
"GBP1"
"GBP2"
"LOC105378842"
"GBP7"
"GBP4"
"LOC107985076"
"GBP5"
"LOC729930"
"GBP6"
"GBP1P1"
"LRRC8B"
"LOC105378844"
"LOC128092251"
"LRRC8C"
"LRRC8C-DT"
"LOC101927975"
"LRRC8D"
"GEMIN8P4"
"ZNF326"
"LOC105378849"
"LOC105378850"
"LINC02787"
"SNORD3G"
"BARHL2"
"LINC02609"
"LINC01763"
"ZNF644"
"HFM1"
"CDC7"
"TGFBR3"
"BRDT"
"EPHX4"
"SETSIP"
"BTBD8"
"C1orf146"
"GLMN"
"RPAP2"
"GFI1"
"EVI5"
"RPL5"
"SNORD21"
"SNORA66"
"DIPK1A"
"LOC124904219"
"MTF2"
"TMED5"
"CCDC18"
"CCDC18-AS1"
"DR1"
"FNBP1L"
"BCAR3"
"BCAR3-AS1"
"MIR760"
"DNTTIP2"
"GCLM"
"ABCA4"
"LOC105378858"
"ARHGAP29"
"ARHGAP29-AS1"
"ABCD3"
"F3"
"LOC124904223"
"SLC44A3-AS1"
"MIR378G"
"SLC44A3"
"CNN3"
"CNN3-DT"
"ALG14"
"ALG14-AS1"
"TLCD4"
"TLCD4-RWDD3"
"RWDD3"
"RWDD3-DT"
"LINC01760"
"LINC01650"
"LINC01761"
"LINC02607"
"LOC101928219"
"LINC02790"
"LINC01787"
"PTBP2"
"DPYD-AS1"
"DPYD"
"DPYD-AS2"
"LOC124904227"
"MIR137HG"
"LOC124904228"
"LINC01930"
"LINC01776"
"SNX7"
"PLPPR5-AS1"
"PLPPR5"
"PLPPR4"
"LINC01708"
"PALMD"
"FRRS1"
"AGL"
"SLC35A3"
"MFSD14A"
"SASS6"
"TRMT13"
"LRRC39"
"DBT"
"RTCA-AS1"
"RTCA"
"MIR553"
"CDC14A"
"GPR88"
"LINC01349"
"VCAM1"
"EXTL2"
"SLC30A7"
"DPH5"
"DPH5-DT"
"LOC124900440"
"LOC101928334"
"S1PR1-DT"
"S1PR1"
"LINC01307"
"LINC01709"
"OLFM3"
"LOC112268286"
"COL11A1"
"RNPC3-DT"
"RNPC3"
"AMY2B"
"ACTG1P4"
"AMY2A"
"AMY1B"
"AMY1C"
"LOC100129138"
"LOC105378880"
"LINC01676"
"LINC01677"
"LOC107985116"
"LOC105378886"
"LINC01661"
"PRMT6"
"NTNG1"
"VAV3"
"MIR7852"
"VAV3-AS1"
"LINC02785"
"SLC25A24"
"NBPF4"
"NBPF6"
"EEIG2"
"HENMT1"
"LOC105378890"
"PRPF38B"
"FNDC7"
"STXBP3"
"AKNAD1"
"SPATA42"
"GPSM2"
"CLCC1"
"WDR47"
"TAF13"
"TMEM167B"
"SCARNA2"
"CFAP276"
"ELAPOR1"
"SARS1"
"CELSR2"
"PSRC1"
"MYBPHL"
"SORT1"
"PSMA5"
"SYPL2"
"ATXN7L2"
"CYB561D1"
"AMIGO1"
"GPR61"
"GNAI3"
"MIR197"
"GNAT2"
"AMPD2"
"GSTM4"
"GSTM2"
"GSTM1"
"GSTM5"
"LOC124904258"
"GSTM3"
"EPS8L3"
"LINC01768"
"CSF1"
"AHCYL1"
"STRIP1"
"LOC105378895"
"ALX3"
"LINC01397"
"UBL4B"
"SLC6A17"
"SLC6A17-AS1"
"KCNC4-DT"
"KCNC4"
"RBM15"
"RBM15-AS1"
"SLC16A4"
"LAMTOR5-AS1"
"LAMTOR5"
"PROK1"
"LOC105378898"
"CYMP"
"CYMP-AS1"
"KCNA10"
"KCNA2"
"KCNA3"
"CD53"
"LRIF1"
"DRAM2"
"CEPT1"
"DENND2D"
"CHI3L2"
"CHIAP2"
"CHIA"
"CIMAP3"
"LOC105378904"
"PGBP"
"OVGP1"
"WDR77"
"ATP5PB"
"C1orf162"
"TMIGD3"
"ADORA3"
"RAP1A"
"LINC01160"
"INKA2"
"INKA2-AS1"
"DDX20"
"LOC101928718"
"KCND3"
"KCND3-IT1"
"KCND3-AS1"
"LINC01750"
"LINC02884"
"LOC124904812"
"CTTNBP2NL"
"MIR4256"
"WNT2B"
"ST7L"
"CAPZA1"
"MOV10"
"RHOC"
"PPM1J"
"TAFA3"
"NUTF2P4"
"LINC01356"
"SLC16A1"
"AKR7A2P1"
"SLC16A1-AS1"
"LOC107985189"
"LRIG2-DT"
"LRIG2"
"MAGI3"
"PHTF1"
"RSBN1"
"AP4B1-AS1"
"PTPN22"
"BCL2L15"
"AP4B1"
"DCLRE1B"
"HIPK1-AS1"
"HIPK1"
"OLFML3"
"SYT6"
"LOC107985443"
"TRIM33"
"BCAS2"
"DENND2C"
"AMPD1"
"NRAS"
"CSDE1"
"SIKE1"
"SYCP1"
"TSHB"
"TSPAN2"
"LINC01765"
"NGF-AS1"
"NGF"
"LOC112268234"
"LOC124900438"
"VANGL1"
"CASQ2"
"NHLH2"
"LINC01649"
"SLC22A15"
"MAB21L3"
"LOC124904669"
"LOC105378920"
"ATP1A1"
"ATP1A1-AS1"
"LINC01762"
"LOC112268235"
"CD58"
"MIR548AC"
"IGSF3"
"MIR320B1"
"LINC02868"
"CD2"
"PTGFRN"
"CD101"
"CD101-AS1"
"TTF2"
"MIR942"
"TRIM45"
"VTCN1"
"LINC01525"
"MAN1A2"
"TENT5C-DT"
"TENT5C"
"LOC124900444"
"GDAP2"
"WDR3"
"SPAG17"
"LOC105378930"
"TBX15"
"LOC105378933"
"WARS2-IT1"
"WARS2"
"WARS2-AS1"
"LINC01780"
"HAO2"
"HAO2-IT1"
"HSD3B2"
"HSD3B1"
"LINC00622"
"ZNF697"
"PHGDH"
"HMGCS2"
"REG4"
"NBPF7P"
"ADAM30"
"NOTCH2"
"SEC22B"
"SRGAP2C"
"SRGAP2D"
"FAM72C"
"H3-7"
"H2BP2"
"LINC02798"
"SRGAP2-AS1"
"EMBP1"
"TEKT4P2"
"LINC01666"
"MIR6077"
"LINC01138"
"LOC124904631"
"PPIAL4G"
"LOC101929805"
"SRGAP2B"
"LOC101929790"
"NBPF8"
"NBPF9"
"PFN1P2"
"PDE4DIP"
"SEC22B3P"
"NUDT4B"
"NOTCH2NLB"
"NOTCH2NLA"
"NBPF10"
"LINC01719"
"RNVU1-6"
"HJV"
"TXNIP"
"POLR3GL"
