"hugo_symbol","log2FoldChange","padj"
"ENSG00000280120",-1.43171506192385,3.53363829163109e-08
"ENSG00000280128",-0.652732333858992,0.00499543127862511
"ENSG00000280129",-0.438280980860006,0.591416405973683
"ENSG00000280132",-0.0587793484043937,0.920461546883837
"ENSG00000280136",-0.603381689594384,0.371105252813859
"ENSG00000280138",0.421948598522936,0.19854515581829
"ENSG00000280143",-0.173380963383189,0.442155554966011
"ENSG00000280145",-0.664981358198416,0.162272149506255
"ENSG00000280149",-1.03665512061242,0.011060341766334
"ENSG00000280157",0.755834254583262,0.103314639461174
"ENSG00000280160",-0.295845764576201,0.338738195514479
"ENSG00000280161",1.42522570824655,5.89477750048478e-06
"ENSG00000280163",0.396402328806303,0.417272106878359
"ENSG00000280173",-0.656656156743839,0.181554066637777
"ENSG00000280180",0.302292024403129,0.472661122653216
"ENSG00000280182",-0.651979813950095,0.0218346378354583
"ENSG00000280184",1.21092778318224,0.00134820966469052
"ENSG00000280187",-0.330995642837592,0.350619882678873
"ENSG00000280193",-0.2034134711524,0.725733017265565
"ENSG00000280194",-0.90211015619901,0.000136807860508263
"ENSG00000280195",0.821812992834268,0.000107731410425545
"ENSG00000280198",-0.583176941669825,0.0977143564859817
"ENSG00000280202",0.528226421509314,0.146711279216718
"ENSG00000280206",2.29994453178634,3.45341872149638e-15
"ENSG00000280211",-0.54892927744848,0.126183503361769
"ENSG00000280214",0.300191640779838,0.429060728795125
"ENSG00000280234",0.637973434671237,0.268118632980682
"ENSG00000280239",0.133406029078659,0.645905799887501
"ENSG00000280242",0.674570989249803,0.161277054414462
"ENSG00000280244",2.02754940385868,2.23187084356639e-09
"ENSG00000280248",0.77191749281428,0.0186577179178565
"ENSG00000280254",1.35633087755585,3.30725326534947e-08
"ENSG00000280287",1.30709133689009,3.50740700045401e-07
"ENSG00000280291",-1.22884450897442,0.0544382590528711
"ENSG00000280302",0.129989162053744,0.829118696145028
"ENSG00000280305",-0.571974077180733,0.474598810874356
"ENSG00000280326",-0.825691256715115,0.280157069668334
"ENSG00000280327",0.276442507038129,0.631511920847235
"ENSG00000280332",0.0920996476261062,0.821714991224978
"ENSG00000280334",-0.037382003610385,0.905272910744976
"ENSG00000280341",-0.0614531541188831,0.924967806366693
"ENSG00000280345",0.238354892503844,0.662860821352253
"ENSG00000280347",0.483059320522467,0.136540785405697
"ENSG00000280351",-0.863014732658109,0.00755165788895437
"ENSG00000280353",-0.0573236706536824,0.925664724406898
"ENSG00000280355",1.0038743096764,0.0210831476444812
"ENSG00000280356",-0.083048824858682,0.907220635318903
"ENSG00000280367",-0.463897202479308,0.459099118296163
"ENSG00000280375",-0.361064200819949,0.662691202372724
"ENSG00000280377",-0.907185633107001,0.430105888873205
"ENSG00000280378",-0.0106445641065731,0.97897481307127
"ENSG00000280380",0.854050298266885,0.193135661120359
"ENSG00000280381",0.355222719639892,0.55577852384431
"ENSG00000280382",0.193213600053614,0.663987467656604
"ENSG00000280383",0.178448524881546,0.485277822796196
"ENSG00000280384",0.551665960341138,0.236512982631249
"ENSG00000280385",0.613108744874881,0.0358396560870235
"ENSG00000280387",0.100896867652851,0.874703903640615
"ENSG00000280388",-0.41768457061822,0.309269886450098
"ENSG00000280395",-0.238421379013794,0.686549439097076
"ENSG00000280397",0.785475423214841,0.0791355531136341
"ENSG00000280399",0.404507012621752,0.426906369661205
"ENSG00000280402",-0.191985976404866,0.755860547522405
"ENSG00000280407",0.737302219010042,0.00497357819075437
"ENSG00000280416",-5.38494028579625,0.0283845609709321
"ENSG00000280417",0.343267627205621,0.581006130538554
"ENSG00000280422",0.327539397907894,0.602413544829339
"ENSG00000280424",-0.700699734511796,0.372940179290861
"ENSG00000280429",-0.206754794084369,0.793131573747881
"ENSG00000280433",-0.0132119202711321,0.971061653002179
"ENSG00000280434",0.568531794339872,0.00795970437079757
"ENSG00000280441",-0.346793308926147,0.62583813530928
"ENSG00000280474",1.86620424800473,0.0134767276238363
"ENSG00000280486",0.164112115416261,0.689818401738518
"ENSG00000280537",0.832205667953077,0.11713512834483
"ENSG00000280571",-0.0626985945719429,0.840741807268295
"ENSG00000280604",0.777956352020783,0.213898253848971
"ENSG00000280649",-0.844905259012284,0.0543973732387798
"ENSG00000280758",0.562350132227226,0.327688346380222
"ENSG00000280800",-1.08025200893401,0.0671023328178006
"ENSG00000280850",1.13306850886206,0.136761292463146
"ENSG00000280893",-0.288145318901908,0.636601146156403
"ENSG00000280968",-1.53794999306231,0.0759728510921925
"ENSG00000281016",-0.43463063276703,0.603707222182906
"ENSG00000281100",-0.135807899104416,0.858683952255015
"ENSG00000281195",1.85195987809562,0.00703887717183832
"ENSG00000281348",-2.0273322549211,0.00403064255564215
"ENSG00000281468",-0.309661890626947,0.476768210762052
"ENSG00000281538",-4.01270282055518,0.000613122918128179
"ENSG00000281571",-0.644023546150377,0.393415125801608
"ENSG00000281593",-0.367576447297992,0.683898928343497
"ENSG00000281741",0.630876202669794,0.347604596644218
"ENSG00000281849",-0.349545277513006,0.273639244045293
"ENSG00000281883",0.542998364623182,0.618003634558652
"ENSG00000282024",0.248540455185927,0.71509625728327
"ENSG00000282034",-0.155775303500012,0.495886046321998
"ENSG00000282051",0.393035200915501,0.917655349474342
"ENSG00000282221",6.14937921803617,2.03973522195203e-23
"ENSG00000282278",11.8446269964041,3.81622078197837e-05
"ENSG00000282386",0.741291048311896,0.030728925483632
"ENSG00000282393",-0.240264819525852,0.399856851805677
"ENSG00000282418",0.688356549715528,0.170056630629759
"ENSG00000282542",0.735732915446243,0.167916274651025
"ENSG00000282556",0.666800816696325,0.053254380383343
"ENSG00000282564",0.290209498655297,0.54275567638977
"ENSG00000282742",0.303145557872582,0.668475991897019
"ENSG00000282772",-0.524817527916336,0.0269728783604021
"ENSG00000282885",-0.151096533621433,0.809686585894267
"ENSG00000282917",-2.39543001879856,9.01290476870015e-08
"ENSG00000282936",-0.896385267344191,0.00204892128863743
"ENSG00000282950",2.26933291808809,0.0502827545248503
"ENSG00000282951",0.0745137742979097,0.869779770867389
"ENSG00000282988",3.50400603379765,2.4395304576058e-11
"ENSG00000283001",1.68925845153247,0.009191802345346
"ENSG00000283041",-0.366014950279999,0.862978862712938
"ENSG00000283078",-0.718631778007175,0.216237216622657
"ENSG00000283098",0.572887499301499,0.277196811485698
"ENSG00000283103",-0.702010030021459,0.0183866496799361
"ENSG00000283108",0.48623122936198,0.600600843343006
"ENSG00000283128",-0.422128790828195,0.513717951874578
"ENSG00000283149",-8.77743358218417,1.82567198769286e-05
"ENSG00000283183",0.676768025301965,0.289848281147478
"ENSG00000283189",-1.59021298543961,2.62674144211341e-10
"ENSG00000283208",-0.579645948683286,0.314314204508257
"ENSG00000283213",-0.845925834491314,0.32445815790453
"ENSG00000283228",0.296605466175006,0.519923801041964
"ENSG00000283235",2.48302046149726,1.38609746596273e-05
"ENSG00000283236",-0.538233192902533,0.051403529526583
"ENSG00000283265",2.39472704644128,0.000490373983786481
"ENSG00000283380",0.334162772781786,0.528933058197985
"ENSG00000283384",0.369119575076824,0.696141690789683
"ENSG00000283399",0.318973794220654,0.697119482947497
"ENSG00000283445",0.00505695797960887,0.99320694979972
"ENSG00000283515",-0.133938325319418,0.821230746246582
"ENSG00000283525",-3.16701520237352,0.00258818853931108
"ENSG00000283635",0.465986672131114,0.20328090768434
"ENSG00000283662",0.0662238937860176,0.90527421695238
"ENSG00000283667",2.55138338836512,2.78678064824621e-10
"ENSG00000283674",-0.860261682655438,0.00520372620715647
"ENSG00000283696",-0.291933883654866,0.743975543166422
"ENSG00000283737",0.115096882756593,0.676272194273388
"ENSG00000283761",1.54594925505249,1.25748521421422e-05
"ENSG00000283765",-0.344029642916236,0.772564537913198
"ENSG00000283782",0.636779090657443,0.0279259836356172
"ENSG00000283809",0.0986400876098938,0.963638414015816
"ENSG00000283839",-1.52401776379709,0.000310567574133372
"ENSG00000283897",-1.44709493655005,0.00434394797484356
"ENSG00000283959",-0.256909523096534,0.558622089116095
"ENSG00000283977",3.24352758016636,0.00180257762966882
"ENSG00000284048",0.703713740236939,0.0114119486450722
"ENSG00000284052",-0.984104104741807,0.0321130967241098
"ENSG00000284057",0.60805821714194,0.762078737271303
"ENSG00000284070",-0.366282332479926,0.660138614114527
"ENSG00000284095",-1.2024103358781,0.0589967764284011
"ENSG00000284116",-0.566860349632437,0.0850206675054001
"ENSG00000284196",1.21257033834793,0.000514404604385071
"ENSG00000284292",-1.00699513147829,0.00778059326113361
"ENSG00000284294",4.01965312150967,0.0267424289121976
"ENSG00000284428",0.41451966853046,0.0669386716449302
"ENSG00000284431",0.948688427212096,0.482846794431757
"ENSG00000284512",-1.31437158066953,9.80215775799586e-05
"ENSG00000284523",0.00303402885222333,0.993702492965835
"ENSG00000284526",-1.44214660048206,0.0111805010267704
"ENSG00000284601",-2.48235846351085,0.0411892157430589
"ENSG00000284606",-1.54077998066969,0.000255740898658525
"ENSG00000284607",-0.623356874164385,0.282490243987889
"ENSG00000284612",-0.457469004151335,0.338238326191027
"ENSG00000284624",0.0190491183793516,0.957203023090597
"ENSG00000284626",-1.10955877449089,0.356776559391265
"ENSG00000284633",2.99896576999263,6.66724081056532e-14
"ENSG00000284634",0.839475526770813,0.120169382818287
"ENSG00000284642",0.20111272403619,0.788284145453403
"ENSG00000284657",0.483845846517778,0.179016454737147
"ENSG00000284664",0.262041525722889,0.688909748576117
"ENSG00000284669",1.97657576941076,0.00020673392827787
"ENSG00000284686",-1.1169737089143,0.0984069247015135
"ENSG00000284691",1.10955030402791,0.000759548685161417
"ENSG00000284702",-0.182524297247781,0.733805064481648
"ENSG00000284703",0.0115695525669833,0.983315336044667
"ENSG00000284707",-1.01650777951293,2.26098403866933e-05
"ENSG00000284708",0.232141355777929,0.699810732641979
"ENSG00000284716",-0.788218465807521,0.266630932792996
"ENSG00000284719",-1.47538384005817,8.07498636705063e-06
"ENSG00000284721",1.52605746429028,0.067220171997457
"ENSG00000284722",-0.0324384841633858,0.94753291011739
"ENSG00000284726",0.470000612967672,0.454632742944934
"ENSG00000284734",0.90265247395344,0.19449349961635
"ENSG00000284735",0.0787431320731892,0.839922856893945
"ENSG00000284738",-0.460266596988538,0.26757066662266
"ENSG00000284744",2.68131545472536,0.0022895808791666
"ENSG00000284747",0.594004265254866,0.105734169482737
"ENSG00000284773",0.228510856741251,0.448889412982771
"ENSG00000284776",-0.100160944410147,0.96936420584055
"ENSG00000284820",-1.30811965427074,0.000235516922011669
"ENSG00000284823",-1.06813789520884,0.0273830828338281
"ENSG00000284830",-0.746648886124181,0.23703166503573
"ENSG00000284874",0.639113336148631,0.47729408034197
"ENSG00000284882",0.0933206339777485,0.744009648687458
"ENSG00000284906",0.978102419241288,0.323077561699396
"ENSG00000284931",-0.0618695797618927,0.953251435168178
"ENSG00000284934",-1.14167573243293,0.254358051879823
"ENSG00000284946",1.1784628035612,0.00186616961571247
"ENSG00000284952",1.82417241311336,0.279964140886695
"ENSG00000284968",-0.0491518811271817,0.866747645538867
"ENSG00000284969",1.3813881362612,0.0113852804526192
"ENSG00000284976",-1.08263640219204,0.00807988357707013
"ENSG00000284977",-2.27862310348738,0.000322972844976262
"ENSG00000284999",1.46098627895595,0.0240431147364833
"ENSG00000285018",-0.244856588086597,0.689571020049117
"ENSG00000285043",-1.42462572118481,0.00159592518264717
"ENSG00000285053",-1.01940391616544,0.260713694080962
"ENSG00000285080",1.71461519451757,0.0204448641910092
"ENSG00000285091",0.444940046615285,0.319497350969716
"ENSG00000285095",1.45745581612319,0.00807569072884853
"ENSG00000285130",-1.01732188550499,0.00253605992994144
"ENSG00000285159",-0.581887284651445,0.578055926602781
"ENSG00000285171",0.495483381311306,0.388523622605648
"ENSG00000285184",0.113561518234854,0.800174125742559
"ENSG00000285190",-2.53082828180682,0.00012835890233746
"ENSG00000285238",-0.424836283229127,0.866747645538867
"ENSG00000285253",-0.0546039892826365,0.979671167038963
"ENSG00000285269",-1.24398745843135,0.0291835008245772
"ENSG00000285304",1.2005233000072,0.104203587266494
"ENSG00000285314",-0.210451561488178,0.751129146364452
"ENSG00000285329",-0.755385724004761,0.583665052319457
"ENSG00000285382",0.697954344484377,0.201985209144839
"ENSG00000285413",-0.389170274822059,0.414026325974884
"ENSG00000285416",-0.895470699103751,0.0694041947623244
"ENSG00000285444",-3.06112541080832,9.03629383833674e-10
"ENSG00000285454",0.124343310406704,0.888602341619841
"ENSG00000285486",1.21965738222898,0.0685017279623215
"ENSG00000285492",-3.03650374413721,2.60385093919569e-07
"ENSG00000285505",-4.81172741751905,0.0256082694211849
"ENSG00000285508",-1.11738139116481,7.08976901019078e-06
"ENSG00000285518",3.03533016483791,0.000826737120675013
"ENSG00000285521",2.62499688424247,1.11075463727215e-06
"ENSG00000285527",-0.164576000241825,0.822666498519159
"ENSG00000285540",0.832224259082138,0.407935837723664
"ENSG00000285547",0.290763514463491,0.862082682513096
"ENSG00000285557",0.358481530534593,0.527874874745472
"ENSG00000285563",1.51280740854957,0.0541196036855907
"ENSG00000285564",-1.25642893915382,5.94491447381676e-05
"ENSG00000285567",-0.398077101116508,0.597855552678907
"ENSG00000285572",0.387830659964177,0.479005901819845
"ENSG00000285577",0.736162442211672,0.301502870731252
"ENSG00000285587",-0.750591988864541,0.170420241637336
"ENSG00000285589",-0.450579027248271,0.0230796437591675
"ENSG00000285591",4.58599122355553,5.5757432550276e-08
"ENSG00000285599",1.90190971935502,0.00549415553254943
"ENSG00000285600",0.797211735717955,0.113931432633372
"ENSG00000285601",3.20874476434826,8.76253934443092e-13
"ENSG00000285602",0.249049585895501,0.708282699026321
"ENSG00000285625",-8.70812944343508,0.000616524150856943
"ENSG00000285630",0.795335097896294,0.253431804636254
"ENSG00000285632",-0.713982373533959,0.0835233805984031
"ENSG00000285634",1.06408997564984,0.0643375930488818
"ENSG00000285636",-2.42468962142891,0.0459877781184117
"ENSG00000285637",0.631965524126113,0.473998290194655
"ENSG00000285639",2.77827743396916,6.38748045253888e-06
"ENSG00000285641",-0.754431879130062,0.00183992847386451
"ENSG00000285644",0.97005743308341,0.0779601429964295
"ENSG00000285646",0.351717476037164,0.408748834772697
"ENSG00000285649",-0.498868255730206,0.266515844441297
"ENSG00000285653",0.914717852422644,0.0140635063787623
"ENSG00000285655",-3.25157866625267,0.00305890583184298
"ENSG00000285658",0.495318656945615,0.107398889868085
"ENSG00000285663",0.306441663280981,0.582479766438068
"ENSG00000285664",0.928009607570816,0.0281575453921269
"ENSG00000285667",-0.167234400417958,0.713125853354832
"ENSG00000285668",-0.188335209467875,0.728139640864753
"ENSG00000285669",0.164629731665278,0.631891380182592
"ENSG00000285671",-0.419497667356232,0.556551365805243
"ENSG00000285676",0.388061775477328,0.335302316192428
"ENSG00000285677",2.39397113797822,0.00689921698476078
"ENSG00000285679",1.54788176588364,0.0270990867141963
"ENSG00000285693",0.722585930455541,0.144226343766461
"ENSG00000285702",-0.745259241403353,0.0695090779953543
"ENSG00000285707",1.37880107304963,1.23201867661923e-06
"ENSG00000285709",5.61651005641992,2.98173354247745e-16
"ENSG00000285712",0.370540094124138,0.598536702096043
"ENSG00000285725",-0.0188964733016821,0.961562607292646
"ENSG00000285728",-0.15530707564955,0.602386121937208
"ENSG00000285729",0.283752800417024,0.608397997060031
"ENSG00000285730",0.411300647809267,0.55587239202398
"ENSG00000285731",-0.354730805093039,0.62058609784065
"ENSG00000285755",-0.404951623262984,0.646945074942005
"ENSG00000285756",-0.17046558300806,0.757356725651003
"ENSG00000285761",2.29044699598345,1.04243261938017e-06
"ENSG00000285763",-0.363188038626722,0.689610210749326
"ENSG00000285778",1.7027370745775,0.0231725395412807
"ENSG00000285791",-1.12339764379574,0.0977649564818922
"ENSG00000285796",0.124006080301714,0.545255976778084
"ENSG00000285803",-0.0648978094375711,0.901073200416687
"ENSG00000285812",0.168939713928993,0.660999960337283
"ENSG00000285813",0.517483982376262,0.11786428637531
"ENSG00000285816",-0.870389194651071,0.682118322849797
"ENSG00000285820",-0.311493097082343,0.611111024593757
"ENSG00000285821",0.215660521030267,0.812057861326654
"ENSG00000285827",0.873679791323274,0.263403411450889
"ENSG00000285830",-0.601949302817135,0.0240664284483749
"ENSG00000285831",0.519478567850934,0.433618793738131
"ENSG00000285837",0.416291404416393,0.653364427729555
"ENSG00000285839",-1.29796803654301,0.0548158904419072
"ENSG00000285840",-0.331487187755828,0.623885256353312
"ENSG00000285851",1.26724255152857,0.0107537902123181
"ENSG00000285852",-1.77313327021451,0.00626357279483645
"ENSG00000285857",0.81462156117292,0.251608218658549
"ENSG00000285863",0.479760752768705,0.329776086005065
"ENSG00000285867",0.253711439916505,0.543109227369222
"ENSG00000285868",0.496197596775678,0.438207963234073
"ENSG00000285886",-0.154753077361987,0.623041133456434
"ENSG00000285887",-0.41463873358184,0.372303894506002
"ENSG00000285897",1.85738907329538,0.00109851434245297
"ENSG00000285898",2.23539761884551,0.000254829711117972
"ENSG00000285901",0.596037742657,0.0586294762954712
"ENSG00000285906",2.70723439552714,3.63377617214065e-11
"ENSG00000285907",0.478524924948495,0.467506522395991
"ENSG00000285919",-0.28784078627348,0.483533480078227
"ENSG00000285923",-0.109604240733289,0.869109672048418
"ENSG00000285925",0.477593844684929,0.451354598243312
"ENSG00000285926",0.0442989606863259,0.942181380451158
"ENSG00000285928",1.17247828019713,0.00236568873779558
"ENSG00000285932",1.61041496716681,0.0399392435784625
"ENSG00000285934",1.09814767470362,0.00945620796187256
"ENSG00000285942",4.12166695431945,0.049720185645406
"ENSG00000285961",-0.54732564384733,0.370682865509192
"ENSG00000285966",0.000536765771987395,0.999705657691886
"ENSG00000285974",0.931814408744935,0.505183878994195
"ENSG00000285976",1.06930424336268,0.203127912753332
"ENSG00000285979",0.892655329048317,0.0468992470623051
"ENSG00000285991",-0.426667444694111,0.301405645941282
"ENSG00000285994",0.0633912483068187,0.930314769496854
"ENSG00000285996",0.123376524280717,0.776134275384517
"ENSG00000285999",-0.0565097237673425,0.957133044390894
"ENSG00000286000",1.51062385737813,0.0301783744394507
"ENSG00000286001",-0.387627093904542,0.0821120946070804
"ENSG00000286004",0.637485210770839,0.100297350474894
"ENSG00000286009",-1.2641576672484,0.00171058553342458
"ENSG00000286013",-1.22951356714429,0.059456301720444
"ENSG00000286017",-1.58417459487024,0.00239473088557519
"ENSG00000286018",0.168071688335763,0.587266852781232
"ENSG00000286024",0.660563298596305,0.358296315266908
"ENSG00000286031",1.20180011895509,0.086751607403296
"ENSG00000286033",-0.614690686804645,0.421876534534389
"ENSG00000286035",-0.183005039422039,0.800532662792722
"ENSG00000286037",-3.65538217316864,0.0754538373788762
"ENSG00000286039",1.12279208724741,0.179716801529688
"ENSG00000286040",-3.54085395752366,0.0020435060101074
"ENSG00000286044",0.62480360333518,0.333294593528722
"ENSG00000286045",0.123677357057276,0.80074893125959
"ENSG00000286058",0.205902874807311,0.754373287040917
"ENSG00000286062",-0.492109881765877,0.361664771419287
"ENSG00000286067",0.864509415182946,0.000443195067552825
"ENSG00000286070",0.949413077244785,0.175596578444907
"ENSG00000286071",-0.718085914760648,0.43263113467553
"ENSG00000286072",0.642198444634388,0.287690460708214
"ENSG00000286078",-10.1640149589818,8.90338856038614e-27
"ENSG00000286084",0.0962281740581893,0.877561393777544
"ENSG00000286093",1.0535532161386,0.0812336287787124
"ENSG00000286098",1.28652081776274,0.711043271539138
"ENSG00000286100",-0.104046476246389,0.859807195692019
"ENSG00000286107",-0.060090890041084,0.941075413891006
"ENSG00000286116",1.34190349159621,0.0549491510313676
"ENSG00000286117",-3.11329202485837,9.47381058739549e-08
"ENSG00000286118",-0.0850039247882095,0.707693726198832
"ENSG00000286125",-0.0192792285297919,0.9632958117211
"ENSG00000286128",2.29123036872685,3.39592667610277e-08
"ENSG00000286129",0.181526177990873,0.457133124844939
"ENSG00000286132",0.29626976038373,0.246213306723016
"ENSG00000286136",0.513313227219391,0.490158984310988
"ENSG00000286141",0.543886301261941,0.257626875567564
"ENSG00000286147",-0.0287781084033372,0.95757197898221
"ENSG00000286158",-1.03677391067617,0.0724619140841612
"ENSG00000286159",-0.892711190917243,0.141035116280474
"ENSG00000286162",1.52846759542266,3.78077004459793e-05
"ENSG00000286177",-1.35025525062428,0.000155071797788153
"ENSG00000286182",0.0897179356420321,0.901219897942694
"ENSG00000286185",-0.626427871045351,0.802397566908482
"ENSG00000286192",-2.20038394477312,0.000107704972157008
"ENSG00000286194",0.925767371385213,0.0266910345968635
"ENSG00000286195",-2.38248553017422,0.0205363763272499
"ENSG00000286196",-0.203885899169999,0.648254411554427
"ENSG00000286201",0.963815681443995,0.0526695962673147
"ENSG00000286205",0.547550803529723,0.480518379796729
"ENSG00000286207",2.23675987642441,1.55432642272286e-10
"ENSG00000286216",1.9961296844118,1.08975102802459e-07
"ENSG00000286223",0.751281444064626,0.0412584447307919
"ENSG00000286230",-1.12655083550297,0.147188757146299
"ENSG00000286234",0.357844935732115,0.506719114817626
"ENSG00000286239",2.65755693691974,0.000182106458140314
"ENSG00000286240",2.72877620645769,0.0244620846088171
"ENSG00000286241",0.618672493825839,0.309577452324043
"ENSG00000286242",1.40642752638141,0.0866059151674257
"ENSG00000286244",0.867718927176513,0.364791842775818
"ENSG00000286248",0.508413520102648,0.326139096090423
"ENSG00000286249",-0.842786475829825,0.278284148066579
"ENSG00000286257",-0.414943640047595,0.566146399442514
"ENSG00000286263",-0.557598759684655,0.406339351508441
"ENSG00000286264",-0.630152066265897,0.0602369052941835
"ENSG00000286269",0.757848629560078,0.0800979784098883
"ENSG00000286271",0.262885501982335,0.745627616014924
"ENSG00000286272",0.405983054392187,0.428543647370897
"ENSG00000286274",0.689666831565479,0.0833471823712126
"ENSG00000286276",2.53310778251382,2.77431116895729e-26
"ENSG00000286277",1.42787858181802,1.06184574845186e-06
"ENSG00000286281",3.23510445256429,1.46605591636253e-06
"ENSG00000286288",1.24705750182682,7.5537728617097e-05
"ENSG00000286302",0.700362827076315,0.40691691903638
"ENSG00000286305",1.0271542475999,0.00164106070279768
"ENSG00000286311",0.486428682966473,0.436796032111673
"ENSG00000286314",0.775321915755421,0.179016454737147
"ENSG00000286340",0.475048120919718,0.385665993811051
"ENSG00000286341",0.380140787751293,0.398688959771869
"ENSG00000286342",-0.220691102300086,0.773416597672986
"ENSG00000286349",-0.0932969534600567,0.912568597639162
"ENSG00000286355",0.39776298486012,0.390579265634431
"ENSG00000286358",-0.140024003265425,0.833443717416324
"ENSG00000286360",0.77110577175182,0.0621958334219344
"ENSG00000286366",0.000414445944039739,0.999353816900577
"ENSG00000286369",-0.752665562601854,0.079998231145268
"ENSG00000286373",1.02593199875514,0.0144777050764771
"ENSG00000286379",0.177045793619903,0.833788450988835
"ENSG00000286383",0.241173616476274,0.693993107401404
"ENSG00000286388",0.00553323558793265,0.988668805622642
"ENSG00000286389",0.0635835220388924,0.93983697888878
"ENSG00000286401",0.429050005182887,0.592507761438258
"ENSG00000286403",1.06847737819194,0.0982676366567859
"ENSG00000286408",-0.114776922316094,0.846562216387889
"ENSG00000286409",1.14042235955769,0.151360027340659
"ENSG00000286410",2.66278514613015,0.00265140777686871
"ENSG00000286412",0.845479489678956,0.0670148831910651
"ENSG00000286415",0.49667906710026,0.479715848195693
"ENSG00000286416",1.15429289864014,0.00148235260351179
"ENSG00000286423",0.920705363160744,0.0399787053858876
"ENSG00000286431",-0.190156727576692,0.57195015026115
"ENSG00000286448",-0.434395148383225,0.547198293148772
"ENSG00000286450",0.497275183853751,0.0983641643337674
"ENSG00000286456",0.234821793172696,0.484430715481576
"ENSG00000286458",-0.344741854961847,0.623641213434966
"ENSG00000286479",2.17879538241458,0.00317862189606279
"ENSG00000286482",-0.362392034930491,0.562414288501317
"ENSG00000286485",-1.33449828804835,0.00946143534060289
"ENSG00000286488",-0.389909475989811,0.234776326465872
"ENSG00000286496",-0.0107402068381144,0.984184567252089
"ENSG00000286507",-2.52580039311621,2.43056532635123e-09
"ENSG00000286523",1.53604572275712,5.19498019908497e-05
"ENSG00000286529",0.577613479434126,0.316807068439498
"ENSG00000286535",2.99308265549244,1.993485687587e-08
"ENSG00000286536",0.895740468614818,0.0283607821191767
"ENSG00000286538",-0.765315938281663,0.152740182405427
"ENSG00000286545",0.100240953068977,0.834622849447555
"ENSG00000286548",1.25178836702106,0.000649288398491847
"ENSG00000286549",0.163228885598619,0.68768750996266
"ENSG00000286555",-0.0637990013667409,0.858374901840889
"ENSG00000286557",0.338637400349425,0.697724387142107
"ENSG00000286561",3.08955672454378,2.63060338397423e-10
"ENSG00000286565",0.503339557659877,0.446662822486126
"ENSG00000286585",0.795048467833379,0.146933694702881
"ENSG00000286586",0.015280153032017,0.981876391268787
"ENSG00000286588",-0.000845120551880747,0.99926810659277
"ENSG00000286607",0.455308932235288,0.633939520780146
"ENSG00000286608",-0.516778890682095,0.473138079430793
"ENSG00000286610",-1.27256672988514,0.00398382925022824
"ENSG00000286615",-0.601238195613648,0.262604218112058
"ENSG00000286616",1.36545857869523,0.0494334554825699
"ENSG00000286623",-0.18173813341677,0.867588547044832
"ENSG00000286625",0.302861036612864,0.686586143747013
"ENSG00000286626",0.617622853609812,0.330783053214486
"ENSG00000286629",2.83558036484819,0.00157406545823757
"ENSG00000286631",-1.3958487442925,0.00209866654497052
"ENSG00000286632",0.947930378434112,0.267295600228144
"ENSG00000286638",1.77863206886331,0.000447267291950651
"ENSG00000286650",-0.972170694667139,0.00392764766702168
"ENSG00000286652",-0.619011781903279,0.190432727231891
"ENSG00000286656",-1.26991775948713,2.15358242909551e-06
"ENSG00000286661",0.714473260538179,0.403353232329852
"ENSG00000286662",-0.789074697136961,0.132838120271703
"ENSG00000286667",0.404870128169626,0.345365554080631
"ENSG00000286669",1.00074757498134,0.152640524349898
"ENSG00000286672",3.50083137512903,0.000138367406272438
"ENSG00000286677",-0.929713101443352,0.0866651790440702
"ENSG00000286679",0.548071884177915,0.308654025799266
"ENSG00000286681",1.08853456719876,0.00396697461105323
"ENSG00000286688",0.182761994402782,0.800091386305533
"ENSG00000286694",0.415438362467437,0.562218303334402
"ENSG00000286696",2.80956104970415,9.0060346186363e-12
"ENSG00000286698",6.43508808020241,2.29540375984322e-15
"ENSG00000286714",1.50832618187224,0.0435975450791934
"ENSG00000286721",0.369717950808667,0.725327015737813
"ENSG00000286722",2.97834710117137,4.56294262025706e-08
"ENSG00000286724",0.360435966649087,0.327727497457654
"ENSG00000286728",0.105557824022983,0.896326558265131
"ENSG00000286735",-0.876091118735742,0.348379156254267
"ENSG00000286738",-4.20839220097541,0.000102479395477833
"ENSG00000286739",-0.720985161918181,0.173009525808328
"ENSG00000286742",-0.108346684137595,0.901080875774383
"ENSG00000286746",1.38120787574834,3.69083513402303e-06
"ENSG00000286753",0.0918952662440693,0.827325703910741
"ENSG00000286757",-1.26824657211293,0.00731198727443411
"ENSG00000286760",-0.0624305618982015,0.859807195692019
"ENSG00000286764",-0.336609319569967,0.667940268822016
"ENSG00000286765",4.26601332389056,3.7346736455118e-16
"ENSG00000286782",0.676118514250619,0.0636188468253817
"ENSG00000286784",1.15103137390707,0.110225574094638
"ENSG00000286786",2.20170941165967,1.78988516988386e-06
"ENSG00000286787",-0.834658798487861,0.149105529439769
"ENSG00000286791",1.99446919189282,0.000100541690134754
"ENSG00000286796",-6.12882793016006,7.06332866111064e-08
"ENSG00000286797",1.29386142451467,0.121662588255849
"ENSG00000286808",0.12877561197381,0.783170409487355
"ENSG00000286810",0.860984923401832,0.0707141183146237
"ENSG00000286813",4.96421315925533,1.1492141208226e-09
"ENSG00000286816",0.324328741267083,0.541746732110458
"ENSG00000286819",1.20551817484562,0.0531602489552049
"ENSG00000286828",0.225086686684167,0.769713320194215
"ENSG00000286829",-0.809378341067857,0.33931651463164
